Kernel,gx,gy,gz,bx,by,bz,nx,ny,nz,gpuId,occupancy
2,2,16,5,2,20,16,320,320,320,0,0.913621
1,2,40,2,320,1,2,320,320,320,0,0.931668
1,20,2,20,4,32,1,320,320,320,0,0.917953
1,4,5,10,1,256,2,320,320,320,0,0.941597
1,2,10,16,40,8,1,320,320,320,0,0.763508
1,1,1,160,32,10,2,320,320,320,0,0.91527
1,4,2,20,8,40,2,320,320,320,0,0.763506
0,1,25,4,2,32,16,320,320,320,0,0.898138
1,10,5,8,8,8,4,320,320,320,0,0.987589
2,8,10,5,4,4,16,320,320,320,0,0.908285
0,2,50,2,512,1,1,320,320,320,0,0.763323
1,4,4,20,8,5,8,320,320,320,0,0.942458
1,4,5,10,2,8,32,320,320,320,0,0.922274
1,8,100,1,2,2,32,320,320,320,0,0.895254
3,2,10,40,8,16,1,320,320,320,0,0.898979
0,4,80,5,1,2,32,320,320,320,0,0.48822
1,32,10,1,2,4,40,320,320,320,0,0.495068
1,32,5,2,10,1,32,320,320,320,0,0.897744
1,2,200,1,32,4,2,320,320,320,0,0.913374
1,1,20,32,1,40,4,320,320,320,0,0.919976
1,8,20,10,2,4,8,320,320,320,0,0.763151
1,100,2,2,16,8,2,320,320,320,0,0.944442
2,2,25,32,2,8,4,320,320,320,0,0.492546
3,80,8,1,2,2,40,320,320,320,0,0.978009
0,20,1,16,1,160,2,320,320,320,0,0.910281
0,2,2,100,8,8,4,320,320,320,0,0.949196
1,4,1,200,2,64,1,320,320,320,0,0.913467
1,8,5,16,8,10,2,320,320,320,0,0.913528
1,1,160,1,2,320,1,320,320,320,0,0.965878
3,800,1,2,16,1,4,320,320,320,0,0.93545
1,4,4,200,1,2,16,320,320,320,0,0.961311
1,40,16,1,8,4,5,320,320,320,0,0.962391
1,80,4,2,40,4,1,320,320,320,0,0.487577
2,5,1,40,1,8,64,320,320,320,0,0.902548
1,1,20,16,1,32,10,320,320,320,0,0.962224
1,10,2,8,2,20,16,320,320,320,0,0.90851
2,5,2,80,1,2,64,320,320,320,0,0.910492
3,320,1,1,4,16,5,320,320,320,0,0.931497
1,5,4,8,16,5,8,320,320,320,0,0.949588
1,2,16,10,64,1,5,320,320,320,0,0.941064
1,5,1,320,8,2,4,320,320,320,0,0.912645
0,5,5,4,2,256,2,320,320,320,0,0.89639
1,10,5,16,1,8,16,320,320,320,0,0.944498
1,8,5,4,16,10,4,320,320,320,0,0.951375
1,1,8,100,4,32,1,320,320,320,0,0.899611
3,40,1,4,128,1,5,320,320,320,0,0.930305
0,25,4,1,4,128,2,320,320,320,0,0.895159
1,1,8,50,8,2,16,320,320,320,0,0.90874
1,1,40,4,16,40,1,320,320,320,0,0.948723
1,10,2,32,5,16,2,320,320,320,0,0.913184
1,16,25,2,1,32,4,320,320,320,0,0.926049
1,4,20,4,1,10,32,320,320,320,0,0.493419
1,100,16,1,2,16,2,320,320,320,0,0.947881
1,200,16,1,16,2,1,320,320,320,0,0.932963
1,2,1,80,10,1,64,320,320,320,0,0.918186
1,1,160,5,2,4,16,320,320,320,0,0.913067
2,10,16,2,1,16,20,320,320,320,0,0.984127
1,128,1,25,1,1,32,320,320,320,0,0.927063
1,80,20,2,8,2,2,320,320,320,0,0.897809
1,1,32,50,8,1,8,320,320,320,0,0.910342
1,2,64,5,10,8,2,320,320,320,0,0.487889
0,5,16,10,2,1,64,320,320,320,0,0.942489
1,4,10,80,1,1,32,320,320,320,0,0.908404
1,32,5,2,80,4,1,320,320,320,0,0.917914
1,4,8,4,400,2,1,320,320,320,0,0.493405
1,2,20,8,2,10,16,320,320,320,0,0.896477
2,1,320,5,1,64,1,320,320,320,0,0.964153
1,1,4,160,20,8,1,320,320,320,0,0.93453
1,2,200,1,1,64,4,320,320,320,0,0.901123
1,4,25,8,1,8,16,320,320,320,0,0.90052
1,1,40,5,8,32,2,320,320,320,0,0.935777
0,16,2,5,128,1,5,320,320,320,0,0.934513
1,16,5,2,4,80,2,320,320,320,0,0.960225
1,4,400,1,1,8,8,320,320,320,0,0.90869
1,16,25,1,32,8,1,320,320,320,0,0.926308
1,200,1,8,8,1,8,320,320,320,0,0.975953
1,8,8,2,10,20,4,320,320,320,0,0.925641
3,1,1,1600,4,2,8,320,320,320,0,0.894128
1,4,8,5,8,16,5,320,320,320,0,0.898181
3,50,8,4,2,4,8,320,320,320,0,0.763441
1,8,4,10,5,4,16,320,320,320,0,0.954192
1,50,8,4,4,8,2,320,320,320,0,0.756113
1,160,1,2,1,64,5,320,320,320,0,0.76341
1,2,5,80,4,32,1,320,320,320,0,0.897366
0,2,8,8,400,2,1,320,320,320,0,0.975884
2,8,1,50,16,16,1,320,320,320,0,0.905267
0,1600,1,1,16,2,2,320,320,320,0,0.911359
0,1,20,8,5,8,16,320,320,320,0,0.925331
1,1,160,2,2,5,32,320,320,320,0,0.89785
0,1,100,4,128,1,2,320,320,320,0,0.763326
1,25,4,4,16,16,1,320,320,320,0,0.909444
0,10,2,80,8,1,8,320,320,320,0,0.89648
1,160,1,1,8,5,16,320,320,320,0,0.897517
1,8,10,10,4,1,32,320,320,320,0,0.939083
1,800,2,2,1,8,4,320,320,320,0,0.906629
1,40,1,8,16,1,20,320,320,320,0,0.917922
1,16,25,4,1,2,32,320,320,320,0,0.492788
1,160,1,10,32,2,1,320,320,320,0,0.900656
3,100,16,2,16,1,2,320,320,320,0,0.983628
1,50,32,1,1,2,32,320,320,320,0,0.898934
1,8,20,5,16,2,4,320,320,320,0,0.763077
1,1,80,4,80,1,4,320,320,320,0,0.946127
1,50,1,8,4,1,64,320,320,320,0,0.907056
1,1,1,640,1,4,40,320,320,320,0,0.924821
1,100,2,1,128,1,4,320,320,320,0,0.491787
0,5,10,4,2,8,32,320,320,320,0,0.942476
0,8,2,50,64,2,1,320,320,320,0,0.954239
1,64,1,5,32,10,1,320,320,320,0,0.925497
1,16,5,2,640,1,1,320,320,320,0,0.91335
1,8,20,2,8,5,8,320,320,320,0,0.899275
1,1,32,4,100,8,1,320,320,320,0,0.819185
1,32,1,4,40,5,4,320,320,320,0,0.900671
1,10,2,32,8,2,10,320,320,320,0,0.763408
3,1,320,2,1,4,40,320,320,320,0,0.897976
1,1,2,80,2,80,4,320,320,320,0,0.492237
1,1,10,32,1,160,2,320,320,320,0,0.465202
1,5,4,32,2,8,10,320,320,320,0,0.940272
1,20,10,1,1,16,32,320,320,320,0,0.492427
1,8,4,4,5,4,40,320,320,320,0,0.913015
2,64,1,10,2,40,2,320,320,320,0,0.489661
3,4,8,50,4,16,1,320,320,320,0,0.933884
1,10,2,32,1,8,20,320,320,320,0,0.880891
1,8,4,5,32,1,20,320,320,320,0,0.977951
1,5,2,16,8,40,2,320,320,320,0,0.968855
1,5,32,1,80,4,2,320,320,320,0,0.763248
0,16,2,20,4,20,2,320,320,320,0,0.763471
2,5,4,80,4,2,8,320,320,320,0,0.878489
1,5,16,10,16,2,4,320,320,320,0,0.386331
1,64,1,2,50,8,2,320,320,320,0,0.878714
1,2,1,80,64,5,2,320,320,320,0,0.773707
1,2,10,8,16,5,8,320,320,320,0,0.878793
1,1,3200,1,1,1,32,320,320,320,0,0.873073
1,1,100,1,8,128,1,320,320,320,0,0.461566
1,40,1,5,1,16,32,320,320,320,0,0.966016
1,20,80,2,4,2,4,320,320,320,0,0.894497
1,4,20,5,8,16,2,320,320,320,0,0.490911
2,20,4,8,1,20,8,320,320,320,0,0.461201
1,5,2,16,2,32,10,320,320,320,0,0.897655
1,10,8,2,80,4,2,320,320,320,0,0.877291
1,16,10,10,2,4,8,320,320,320,0,0.825212
1,2,20,4,320,1,2,320,320,320,0,0.934553
1,1,2,64,32,25,1,320,320,320,0,0.935092
1,1,2,80,40,1,16,320,320,320,0,0.912045
1,16,20,1,40,4,2,320,320,320,0,0.763444
1,1,100,8,1,8,16,320,320,320,0,0.947247
1,1,16,8,4,25,8,320,320,320,0,0.922496
1,5,8,20,4,32,1,320,320,320,0,0.955727
1,8,5,40,64,1,1,320,320,320,0,0.763304
0,5,4,20,16,1,16,320,320,320,0,0.763268
3,1,32,4,400,2,1,320,320,320,0,0.972626
3,20,8,2,2,40,4,320,320,320,0,0.818572
1,1,160,2,16,1,20,320,320,320,0,0.933963
1,1,16,20,2,8,20,320,320,320,0,0.910539
1,8,25,2,16,2,8,320,320,320,0,0.71101
1,16,5,2,5,64,2,320,320,320,0,0.8735
1,5,1,20,4,16,16,320,320,320,0,0.763499
1,20,1,32,32,5,1,320,320,320,0,0.77518
0,4,4,8,20,20,2,320,320,320,0,0.896823
1,2,1,320,16,5,2,320,320,320,0,0.942399
1,20,2,8,2,5,32,320,320,320,0,0.910979
3,2,50,8,2,32,2,320,320,320,0,0.896452
1,4,25,32,2,4,4,320,320,320,0,0.912161
0,160,2,5,2,2,16,320,320,320,0,0.890117
1,25,8,16,2,1,16,320,320,320,0,0.914008
1,20,4,2,320,1,2,320,320,320,0,0.895389
1,8,2,8,2,100,4,320,320,320,0,0.934181
1,2,20,20,4,2,16,320,320,320,0,0.938477
1,1,2,160,4,5,16,320,320,320,0,0.909424
1,1,1,160,5,64,2,320,320,320,0,0.857119
1,160,1,4,10,2,8,320,320,320,0,0.489926
1,1,1,128,5,8,20,320,320,320,0,0.943365
1,64,2,5,2,2,40,320,320,320,0,0.46182
3,8,20,2,4,80,1,320,320,320,0,0.927066
3,5,1,40,2,32,8,320,320,320,0,0.894592
3,1,32,50,32,2,1,320,320,320,0,0.942682
1,2,64,5,8,2,10,320,320,320,0,0.938302
1,1,16,25,8,1,32,320,320,320,0,0.919054
1,10,1,32,1,16,20,320,320,320,0,0.917443
1,1,64,10,32,5,1,320,320,320,0,0.924302
1,8,4,10,1,32,10,320,320,320,0,0.872805
1,8,40,10,16,2,1,320,320,320,0,0.856803
1,4,2,40,5,2,32,320,320,320,0,0.491361
1,1,40,8,2,8,20,320,320,320,0,0.909931
0,400,4,1,4,16,1,320,320,320,0,0.8354
1,8,20,4,16,2,5,320,320,320,0,0.877389
3,2,2,50,32,8,2,320,320,320,0,0.857042
0,1,320,2,80,2,1,320,320,320,0,0.896175
1,20,8,2,10,32,1,320,320,320,0,0.896517
0,4,100,2,16,2,4,320,320,320,0,0.900648
3,32,25,1,4,1,32,320,320,320,0,0.489128
2,1,16,25,2,4,32,320,320,320,0,0.857002
1,1,128,1,50,1,16,320,320,320,0,0.962859
1,1,100,16,16,2,2,320,320,320,0,0.878816
0,8,1,80,2,2,40,320,320,320,0,0.4884
1,5,10,4,16,8,4,320,320,320,0,0.895955
1,8,1,16,2,25,16,320,320,320,0,0.926383
1,16,4,5,16,2,10,320,320,320,0,0.94114
1,2,8,10,8,2,40,320,320,320,0,0.491362
1,160,1,1,2,32,10,320,320,320,0,0.839473
1,16,2,20,4,4,10,320,320,320,0,0.73335
1,25,8,1,1,64,8,320,320,320,0,0.922752
1,8,40,1,10,32,1,320,320,320,0,0.947851
3,4,40,2,1,8,40,320,320,320,0,0.962204
1,25,4,1,4,32,8,320,320,320,0,0.899343
1,100,2,16,4,8,1,320,320,320,0,0.909396
0,2,5,40,128,2,1,320,320,320,0,0.908798
1,4,25,8,1,128,1,320,320,320,0,0.857091
1,800,2,2,4,4,2,320,320,320,0,0.763349
1,20,1,8,64,1,10,320,320,320,0,0.926559
1,40,1,16,8,20,1,320,320,320,0,0.763388
1,64,5,1,20,2,8,320,320,320,0,0.878586
1,5,16,4,320,1,1,320,320,320,0,0.489303
1,25,1,128,4,2,4,320,320,320,0,0.899147
0,1,1,320,2,32,5,320,320,320,0,0.922214
1,2,8,8,40,20,1,320,320,320,0,0.910917
1,2,80,5,1,32,4,320,320,320,0,0.493898
1,320,5,2,4,1,8,320,320,320,0,0.492074
1,32,1,100,4,1,8,320,320,320,0,0.461665
1,8,1,400,2,16,1,320,320,320,0,0.927912
0,1,10,32,1,160,2,320,320,320,0,0.976238
1,4,2,200,2,16,2,320,320,320,0,0.899637
1,200,1,4,8,8,2,320,320,320,0,0.9274
1,20,40,1,2,1,64,320,320,320,0,0.898426
1,2,1600,1,32,1,1,320,320,320,0,0.913886
1,2,40,4,2,32,5,320,320,320,0,0.879883
1,320,1,1,16,2,10,320,320,320,0,0.976207
2,16,20,10,4,8,1,320,320,320,0,0.908115
1,640,5,1,2,16,1,320,320,320,0,0.9265
1,2,2,32,200,2,2,320,320,320,0,0.8747
1,4,20,4,4,2,40,320,320,320,0,0.856701
1,20,5,1,128,8,1,320,320,320,0,0.900569
1,4,32,1,25,2,16,320,320,320,0,0.875522
1,5,4,10,8,2,32,320,320,320,0,0.763482
1,80,1,2,1,10,64,320,320,320,0,0.895442
1,5,5,32,1,128,1,320,320,320,0,0.90445
1,2,4,100,4,2,16,320,320,320,0,0.917332
1,5,1,32,8,4,20,320,320,320,0,0.935092
1,25,2,4,1,8,64,320,320,320,0,0.943536
1,1,10,16,5,32,4,320,320,320,0,0.944643
1,160,10,2,1,16,2,320,320,320,0,0.845093
1,10,2,80,16,1,4,320,320,320,0,0.897343
1,400,1,2,16,1,8,320,320,320,0,0.976363
1,4,80,5,32,1,2,320,320,320,0,0.763476
1,4,100,2,8,2,8,320,320,320,0,0.913666
1,16,100,1,1,8,8,320,320,320,0,0.953546
1,10,2,16,1,320,1,320,320,320,0,0.946256
1,10,20,8,4,2,8,320,320,320,0,0.919283
1,1,64,25,1,2,32,320,320,320,0,0.910981
1,16,4,10,40,1,4,320,320,320,0,0.913442
1,1,2,320,4,1,40,320,320,320,0,0.49204
1,2,1,100,4,2,64,320,320,320,0,0.872673
1,16,25,1,8,16,2,320,320,320,0,0.984972
1,16,1,50,8,16,1,320,320,320,0,0.874079
1,20,10,4,1,16,8,320,320,320,0,0.763421
1,1,16,50,4,2,16,320,320,320,0,0.937071
1,2,1,50,64,8,2,320,320,320,0,0.489704
1,4,2,20,4,20,8,320,320,320,0,0.4919
1,1,1,800,2,32,2,320,320,320,0,0.899057
1,80,2,1,8,80,1,320,320,320,0,0.907965
1,1,80,2,8,20,4,320,320,320,0,0.984227
1,8,5,20,8,16,1,320,320,320,0,0.874176
1,2,80,1,2,320,1,320,320,320,0,0.945409
1,4,100,1,16,16,1,320,320,320,0,0.926955
1,64,1,2,8,20,5,320,320,320,0,0.96685
1,10,8,4,1,160,2,320,320,320,0,0.935637
1,1,64,2,2,10,40,320,320,320,0,0.910118
1,2,32,5,64,1,5,320,320,320,0,0.961642
1,4,200,1,1,4,32,320,320,320,0,0.944422
1,40,2,4,1,10,32,320,320,320,0,0.763268
1,4,32,1,20,1,40,320,320,320,0,0.462018
1,4,20,5,2,8,16,320,320,320,0,0.878191
1,4,5,16,160,1,2,320,320,320,0,0.912406
1,2,8,20,32,1,10,320,320,320,0,0.707632
1,2,5,32,2,16,10,320,320,320,0,0.978597
1,1,2,1600,8,1,4,320,320,320,0,0.913263
1,20,160,1,8,1,4,320,320,320,0,0.48832
1,16,2,20,4,8,5,320,320,320,0,0.878611
1,32,1,5,4,4,40,320,320,320,0,0.985746
1,1,16,100,64,1,1,320,320,320,0,0.900369
1,4,16,2,100,4,2,320,320,320,0,0.939732
1,10,80,1,2,8,8,320,320,320,0,0.929815
1,2,320,5,8,4,1,320,320,320,0,0.489846
1,2,50,2,2,8,32,320,320,320,0,0.954721
1,1,640,1,8,20,1,320,320,320,0,0.947889
1,25,8,4,2,1,64,320,320,320,0,0.878392
1,2,5,16,2,160,2,320,320,320,0,0.946482
1,40,1,4,16,8,5,320,320,320,0,0.900806
1,1,50,2,32,16,2,320,320,320,0,0.493541
1,1,1,400,128,2,1,320,320,320,0,0.90772
1,10,10,4,8,1,32,320,320,320,0,0.900306
1,40,5,2,1,16,16,320,320,320,0,0.944312
1,40,8,10,16,2,1,320,320,320,0,0.856556
1,16,2,10,2,16,10,320,320,320,0,0.855977
1,2,25,8,16,8,2,320,320,320,0,0.878237
1,1,16,20,8,1,40,320,320,320,0,0.878355
1,80,2,2,10,4,8,320,320,320,0,0.943099
1,2,8,100,4,4,4,320,320,320,0,0.896776
1,40,5,2,4,1,64,320,320,320,0,0.93737
1,800,1,2,2,1,32,320,320,320,0,0.921965
1,10,1,32,10,16,2,320,320,320,0,0.95105
1,16,40,1,20,2,4,320,320,320,0,0.923601
1,1,80,20,8,1,8,320,320,320,0,0.971092
1,25,2,8,2,4,32,320,320,320,0,0.763441
1,5,16,8,1,160,1,320,320,320,0,0.938325
1,1,4,40,2,80,4,320,320,320,0,0.950121
1,4,4,20,5,4,16,320,320,320,0,0.914426
1,8,2,20,10,16,2,320,320,320,0,0.938334
1,4,2,200,1,1,64,320,320,320,0,0.952595
1,50,8,2,4,4,8,320,320,320,0,0.985571
1,1,80,2,40,1,16,320,320,320,0,0.947834
1,80,2,1,2,64,5,320,320,320,0,0.91983
1,1,2,1600,16,1,2,320,320,320,0,0.930438
1,160,1,5,1,8,16,320,320,320,0,0.907687
1,800,2,1,2,8,4,320,320,320,0,0.983604
1,2,2,40,128,5,1,320,320,320,0,0.927407
1,32,5,1,16,20,2,320,320,320,0,0.935923
1,5,10,4,32,2,8,320,320,320,0,0.960821
1,10,1,20,8,2,32,320,320,320,0,0.936488
1,1,32,50,1,2,32,320,320,320,0,0.916981
1,16,10,4,20,2,4,320,320,320,0,0.938555
1,8,5,8,1,160,2,320,320,320,0,0.908787
1,20,32,5,2,4,4,320,320,320,0,0.911024
1,100,1,8,2,4,16,320,320,320,0,0.978097
1,8,4,10,8,5,8,320,320,320,0,0.910364
1,20,4,2,2,64,5,320,320,320,0,0.490469
1,5,10,64,4,1,8,320,320,320,0,0.894759
1,10,1,64,1,32,5,320,320,320,0,0.4913
1,5,40,2,4,32,2,320,320,320,0,0.926096
1,80,20,1,4,4,4,320,320,320,0,0.955404
